일시,광진구,동대문구,성동구,중랑구,gw_sub,dd_sub,sd_sub,gr_sub,sunday,mon_1,mon_2,mon_3,mon_4,mon_5,mon_6,mon_7,mon_8,mon_9,mon_10,mon_11,mon_12
20210515,3.532,2.904,2.602,2.36,204.68,155.03,142.7,117.684,0,0,0,0,0,1,0,0,0,0,0,0,0
20210516,0.3,0.218,0.18,0.17,124.698,91.154,83.344,70.454,1,0,0,0,0,1,0,0,0,0,0,0,0
20210517,5.608,4.974,4.978,3.494,247.506,203.972,214.38,162.974,0,0,0,0,0,1,0,0,0,0,0,0,0
20210518,11.084,9.858,9.902,7.142,278.786,225.912,237.234,175.778,0,0,0,0,0,1,0,0,0,0,0,0,0
20210519,13.204,9.448,12.27,7.38,220.63,148.99,148.146,110.976,0,0,0,0,0,1,0,0,0,0,0,0,0
20210520,6.416,5.488,5.366,3.78,254.836,209.676,222.13,165.362,0,0,0,0,0,1,0,0,0,0,0,0,0
20210521,7.084,6.058,5.92,4.358,270.122,218.594,232.516,170.93,0,0,0,0,0,1,0,0,0,0,0,0,0
20210522,12.506,9.218,10.858,7.338,234.28,171.294,161.81,125.79,0,0,0,0,0,1,0,0,0,0,0,0,0
20210523,11.708,8.37,9.864,6.908,166.68,121.204,107.012,89.364,1,0,0,0,0,1,0,0,0,0,0,0,0
20210524,11.344,9.524,9.836,6.782,255.602,214.392,224.308,168.744,0,0,0,0,0,1,0,0,0,0,0,0,0
20210525,8.998,7.382,6.882,5.212,259.386,212.86,226.468,168.2,0,0,0,0,0,1,0,0,0,0,0,0,0
20210526,11.092,9.358,9.62,6.392,266.528,218.226,233.178,170.932,0,0,0,0,0,1,0,0,0,0,0,0,0
20210527,7.15,5.878,5.006,4.508,254.706,203.368,221.508,163.884,0,0,0,0,0,1,0,0,0,0,0,0,0
20210528,6.978,6.328,5.128,4.866,263.962,212.442,227.842,166.854,0,0,0,0,0,1,0,0,0,0,0,0,0
20210529,6.104,4.902,4.558,3.418,211.828,162.77,150.366,118.676,0,0,0,0,0,1,0,0,0,0,0,0,0
20210530,8.42,6.366,8.33,5.222,168.222,124.43,110.862,88.782,1,0,0,0,0,1,0,0,0,0,0,0,0
20210531,10.022,8.674,9.012,6.344,248.406,212.178,216.318,165.054,0,0,0,0,0,1,0,0,0,0,0,0,0
20210601,10.17,8.192,8.136,6.006,254.182,210.968,222.914,165.986,0,0,0,0,0,0,1,0,0,0,0,0,0
20210602,11.884,10.086,9.914,7.174,258.998,214.018,227.736,167.336,0,0,0,0,0,0,1,0,0,0,0,0,0
20210603,3.776,3.542,2.842,2.174,245.864,201.54,220.36,160.312,0,0,0,0,0,0,1,0,0,0,0,0,0
20210604,10.74,9.88,10.548,6.778,276.408,225.732,240.864,173.092,0,0,0,0,0,0,1,0,0,0,0,0,0
20210605,12.092,8.624,10.676,7.19,223.394,169.19,159.946,122.926,0,0,0,0,0,0,1,0,0,0,0,0,0
20210606,11.194,8.376,9.838,6.596,158.07,119.638,108.244,85.688,1,0,0,0,0,0,1,0,0,0,0,0,0
20210607,10.608,9.402,9.072,6.344,245.824,208.826,214.786,163.28,0,0,0,0,0,0,1,0,0,0,0,0,0
20210608,11.202,10.22,9.724,6.996,253.802,211.914,221.256,167.29,0,0,0,0,0,0,1,0,0,0,0,0,0
20210609,10.766,9.82,9.54,6.878,254.266,210.556,224.148,165.912,0,0,0,0,0,0,1,0,0,0,0,0,0
20210610,7.048,6.588,6.168,4.208,254.952,213.686,224.116,165.348,0,0,0,0,0,0,1,0,0,0,0,0,0
20210611,10.528,9.162,9.224,6.212,259.064,214.716,225.738,166.912,0,0,0,0,0,0,1,0,0,0,0,0,0
20210612,11.464,8.188,8.958,6.686,207.238,161.248,147.506,118.068,0,0,0,0,0,0,1,0,0,0,0,0,0
20210613,10.294,7.234,8.046,6.01,149.172,115.568,100.69,82.678,1,0,0,0,0,0,1,0,0,0,0,0,0
20210614,11.21,9.712,9.086,6.864,248.958,207.794,212.778,165.468,0,0,0,0,0,0,1,0,0,0,0,0,0
20210615,9.212,7.832,6.964,5.356,250.356,206.932,218.626,165.682,0,0,0,0,0,0,1,0,0,0,0,0,0
20210616,12.496,10.862,10.438,7.472,263.826,214.982,231.43,170.768,0,0,0,0,0,0,1,0,0,0,0,0,0
20210617,10.104,9.114,8.57,6.448,260.104,216.478,228.738,169.024,0,0,0,0,0,0,1,0,0,0,0,0,0
20210618,7.352,6.65,5.484,4.922,266.456,214.922,236.924,169.146,0,0,0,0,0,0,1,0,0,0,0,0,0
20210619,12.086,8.602,9.404,6.9,224.014,170.222,162.994,122.384,0,0,0,0,0,0,1,0,0,0,0,0,0
20210620,10.61,8.296,9.088,6.606,162.606,122.38,113.062,87.278,1,0,0,0,0,0,1,0,0,0,0,0,0
20210621,12.168,10.7,10.588,7.342,262.868,218.226,230.408,166.544,0,0,0,0,0,0,1,0,0,0,0,0,0
20210622,10.902,9.77,9.138,5.956,264.992,215.776,233.282,169.266,0,0,0,0,0,0,1,0,0,0,0,0,0
20210623,10.582,9.848,9.306,7.314,264.188,215.676,233.676,168.286,0,0,0,0,0,0,1,0,0,0,0,0,0
20210624,10.94,9.408,10.142,6.054,268.482,218.276,238.648,169.276,0,0,0,0,0,0,1,0,0,0,0,0,0
20210625,11.898,10.44,10.478,7.688,282.238,229.588,244.828,174.244,0,0,0,0,0,0,1,0,0,0,0,0,0
20210626,9.758,7.588,8.24,5.744,211.278,164.196,150.438,119.49,0,0,0,0,0,0,1,0,0,0,0,0,0
20210627,9.002,6.936,7.27,5.534,162.578,123.184,109.422,87.72,1,0,0,0,0,0,1,0,0,0,0,0,0
20210628,10.232,9.082,8.712,5.386,253.104,212.548,221.972,166.116,0,0,0,0,0,0,1,0,0,0,0,0,0
20210629,9.278,8.034,7.896,5.316,260.306,214.834,234.408,167.418,0,0,0,0,0,0,1,0,0,0,0,0,0
20210630,10.348,9.28,8.68,6.032,263.16,212.924,232.502,167.802,0,0,0,0,0,0,1,0,0,0,0,0,0
20210701,11.636,10.31,9.878,7.548,266.504,217.022,236.13,167.98,0,0,0,0,0,0,0,1,0,0,0,0,0
20210702,12.0,9.88,10.24,7.346,277.48,226.532,242.446,172.764,0,0,0,0,0,0,0,1,0,0,0,0,0
20210703,4.828,3.946,3.466,2.946,191.668,155.774,134.55,110.382,0,0,0,0,0,0,0,1,0,0,0,0,0
20210704,3.216,2.556,2.656,1.906,128.884,98.168,86.93,74.482,1,0,0,0,0,0,0,1,0,0,0,0,0
20210705,11.176,10.232,9.598,7.206,257.042,217.324,226.096,167.26,0,0,0,0,0,0,0,1,0,0,0,0,0
20210706,11.546,10.606,10.016,7.572,266.65,217.332,231.45,168.69,0,0,0,0,0,0,0,1,0,0,0,0,0
20210707,10.112,9.21,8.664,6.56,254.804,210.226,225.262,164.56,0,0,0,0,0,0,0,1,0,0,0,0,0
20210708,9.918,9.158,8.574,6.062,245.764,204.346,217.708,158.978,0,0,0,0,0,0,0,1,0,0,0,0,0
20210709,11.418,10.536,9.606,6.972,250.35,211.388,216.558,162.694,0,0,0,0,0,0,0,1,0,0,0,0,0
20210710,9.74,8.424,7.918,6.406,171.12,141.998,115.996,105.264,0,0,0,0,0,0,0,1,0,0,0,0,0
20210711,7.696,6.198,6.498,3.962,117.206,95.632,77.63,69.24,1,0,0,0,0,0,0,1,0,0,0,0,0
20210712,10.646,9.89,8.818,6.936,220.168,187.102,190.82,148.042,0,0,0,0,0,0,0,1,0,0,0,0,0
20210713,10.982,9.756,9.114,6.914,221.93,187.472,193.52,147.792,0,0,0,0,0,0,0,1,0,0,0,0,0
20210714,10.56,9.744,8.882,6.888,219.296,183.988,192.92,146.09,0,0,0,0,0,0,0,1,0,0,0,0,0
20210715,7.994,7.556,6.86,4.718,216.322,182.196,188.432,143.254,0,0,0,0,0,0,0,1,0,0,0,0,0
20210716,10.114,9.07,8.146,6.276,222.268,190.8,191.792,147.204,0,0,0,0,0,0,0,1,0,0,0,0,0
20210717,10.156,7.276,8.11,5.978,157.442,130.522,106.53,95.33,0,0,0,0,0,0,0,1,0,0,0,0,0
20210718,8.892,7.392,7.598,5.528,114.092,93.532,73.914,65.544,1,0,0,0,0,0,0,1,0,0,0,0,0
20210719,9.49,8.518,7.394,5.996,213.802,185.414,187.26,144.982,0,0,0,0,0,0,0,1,0,0,0,0,0
20210720,11.478,9.962,9.484,6.76,221.49,189.39,194.2,147.038,0,0,0,0,0,0,0,1,0,0,0,0,0
20210721,10.858,9.106,8.692,6.192,219.884,183.644,192.45,144.824,0,0,0,0,0,0,0,1,0,0,0,0,0
20210722,10.222,9.044,8.572,6.094,215.7,179.774,189.892,143.08,0,0,0,0,0,0,0,1,0,0,0,0,0
20210723,10.452,9.042,8.572,6.14,223.632,188.824,193.224,146.172,0,0,0,0,0,0,0,1,0,0,0,0,0
20210724,9.004,7.12,7.182,5.478,155.328,126.31,103.86,94.126,0,0,0,0,0,0,0,1,0,0,0,0,0
20210725,8.252,6.21,6.104,4.578,108.944,90.306,69.452,64.292,1,0,0,0,0,0,0,1,0,0,0,0,0
20210726,10.716,8.96,8.53,5.934,214.142,183.838,188.774,142.974,0,0,0,0,0,0,0,1,0,0,0,0,0
20210727,10.184,8.922,8.398,6.18,217.014,182.536,189.402,142.178,0,0,0,0,0,0,0,1,0,0,0,0,0
20210728,10.336,8.77,8.128,6.222,216.066,181.804,190.328,141.758,0,0,0,0,0,0,0,1,0,0,0,0,0
20210729,9.134,8.672,8.228,5.944,214.762,180.48,187.322,140.104,0,0,0,0,0,0,0,1,0,0,0,0,0
20210730,10.638,8.79,9.006,6.306,220.072,186.01,190.568,143.572,0,0,0,0,0,0,0,1,0,0,0,0,0
20210731,8.998,6.774,6.836,5.36,152.464,126.062,103.406,91.858,0,0,0,0,0,0,0,1,0,0,0,0,0
20210801,4.392,3.536,3.226,2.726,107.37,91.326,71.094,63.508,1,0,0,0,0,0,0,0,1,0,0,0,0
20210802,9.232,7.51,6.814,5.278,204.18,174.2,177.194,135.358,0,0,0,0,0,0,0,0,1,0,0,0,0
20210803,10.974,9.148,8.714,6.402,211.136,175.592,180.496,138.172,0,0,0,0,0,0,0,0,1,0,0,0,0
20210804,10.87,9.338,8.538,6.522,212.906,174.332,183.66,138.526,0,0,0,0,0,0,0,0,1,0,0,0,0
20210805,10.896,9.054,8.798,6.504,216.644,180.982,189.674,140.858,0,0,0,0,0,0,0,0,1,0,0,0,0
20210806,10.644,9.08,8.77,6.552,220.406,185.198,190.308,143.406,0,0,0,0,0,0,0,0,1,0,0,0,0
20210807,10.832,8.254,8.158,6.442,162.044,133.512,112.254,97.868,0,0,0,0,0,0,0,0,1,0,0,0,0
20210808,8.838,6.246,6.138,5.386,116.928,96.618,76.176,67.514,1,0,0,0,0,0,0,0,1,0,0,0,0
20210809,11.876,10.128,9.516,6.976,220.03,189.028,189.182,145.74,0,0,0,0,0,0,0,0,1,0,0,0,0
20210810,12.25,10.214,9.888,7.04,226.188,189.37,195.806,146.138,0,0,0,0,0,0,0,0,1,0,0,0,0
20210811,12.144,10.108,9.8,6.978,225.712,186.092,196.424,147.436,0,0,0,0,0,0,0,0,1,0,0,0,0
20210812,8.416,7.534,6.854,5.024,221.694,186.666,194.98,144.39,0,0,0,0,0,0,0,0,1,0,0,0,0
20210813,11.824,10.404,10.498,7.258,228.69,193.004,198.172,147.164,0,0,0,0,0,0,0,0,1,0,0,0,0
20210814,12.18,8.988,10.478,7.148,167.674,139.386,115.764,100.74,0,0,0,0,0,0,0,0,1,0,0,0,0
20210815,11.374,8.684,10.808,6.39,131.318,102.924,86.662,73.364,1,0,0,0,0,0,0,0,1,0,0,0,0
20210816,12.006,9.068,10.612,7.054,157.638,131.688,109.254,94.944,0,0,0,0,0,0,0,0,1,0,0,0,0
20210817,7.588,6.456,5.884,4.852,227.146,192.506,200.092,149.06,0,0,0,0,0,0,0,0,1,0,0,0,0
20210818,11.016,9.176,9.394,6.502,229.792,190.158,199.622,149.604,0,0,0,0,0,0,0,0,1,0,0,0,0
20210819,13.218,10.918,11.096,7.42,233.68,195.038,203.678,150.492,0,0,0,0,0,0,0,0,1,0,0,0,0
20210820,12.442,10.458,10.568,7.304,237.524,202.934,205.702,152.948,0,0,0,0,0,0,0,0,1,0,0,0,0
20210821,3.664,2.778,3.032,2.068,150.198,119.148,107.326,91.182,0,0,0,0,0,0,0,0,1,0,0,0,0
20210822,11.918,7.818,10.098,6.444,131.272,107.8,87.23,73.78,1,0,0,0,0,0,0,0,1,0,0,0,0
20210823,4.47,4.032,3.37,2.57,223.342,189.746,198.252,147.796,0,0,0,0,0,0,0,0,1,0,0,0,0
20210824,3.98,2.99,3.06,1.764,222.174,184.724,196.56,145.954,0,0,0,0,0,0,0,0,1,0,0,0,0
20210825,9.852,9.276,8.876,6.106,234.676,198.94,207.158,152.872,0,0,0,0,0,0,0,0,1,0,0,0,0
20210826,10.622,9.242,9.048,6.356,234.958,201.126,206.52,152.398,0,0,0,0,0,0,0,0,1,0,0,0,0
20210827,7.45,6.692,6.282,4.768,235.096,199.788,204.738,152.024,0,0,0,0,0,0,0,0,1,0,0,0,0
20210828,12.818,9.304,10.81,7.156,184.69,154.99,131.068,106.968,0,0,0,0,0,0,0,0,1,0,0,0,0
20210829,12.204,8.588,10.344,6.828,138.94,111.282,93.776,76.126,1,0,0,0,0,0,0,0,1,0,0,0,0
20210830,13.242,11.016,10.778,7.402,232.046,203.76,204.924,153.846,0,0,0,0,0,0,0,0,1,0,0,0,0
20210831,2.69,2.262,1.93,1.49,224.986,186.69,202.188,147.176,0,0,0,0,0,0,0,0,1,0,0,0,0
20210901,10.466,8.796,8.758,6.394,234.224,196.93,205.472,152.932,0,0,0,0,0,0,0,0,0,1,0,0,0
20210902,13.036,11.172,11.166,7.528,237.188,204.984,207.9,154.524,0,0,0,0,0,0,0,0,0,1,0,0,0
20210903,14.56,11.348,11.992,7.864,253.436,213.106,218.102,160.272,0,0,0,0,0,0,0,0,0,1,0,0,0
20210904,15.184,10.02,13.366,7.814,203.246,160.586,143.43,111.958,0,0,0,0,0,0,0,0,0,1,0,0,0
20210905,14.042,9.676,12.248,7.516,151.51,117.158,101.534,80.454,1,0,0,0,0,0,0,0,0,1,0,0,0
20210906,7.042,6.21,5.524,4.21,234.334,206.064,205.852,155.57,0,0,0,0,0,0,0,0,0,1,0,0,0
20210907,1.178,1.2,1.168,0.72,226.038,184.494,199.606,149.4,0,0,0,0,0,0,0,0,0,1,0,0,0
20210908,11.99,10.618,10.842,6.866,246.336,211.296,215.948,159.952,0,0,0,0,0,0,0,0,0,1,0,0,0
20210909,13.222,11.708,11.394,7.83,245.404,212.68,214.992,158.308,0,0,0,0,0,0,0,0,0,1,0,0,0
20210910,13.328,10.932,10.928,7.466,255.14,218.514,221.578,162.558,0,0,0,0,0,0,0,0,0,1,0,0,0
20210911,13.766,9.524,11.072,7.538,209.542,168.38,153.182,114.15,0,0,0,0,0,0,0,0,0,1,0,0,0
20210912,13.08,9.192,10.448,6.65,157.126,122.66,109.24,82.432,1,0,0,0,0,0,0,0,0,1,0,0,0
20210913,12.614,11.012,10.046,7.298,241.214,213.058,210.294,159.766,0,0,0,0,0,0,0,0,0,1,0,0,0
20210914,12.646,10.83,10.742,7.472,246.078,214.988,213.424,160.396,0,0,0,0,0,0,0,0,0,1,0,0,0
20210915,12.718,11.14,10.844,7.852,253.418,219.046,220.464,162.464,0,0,0,0,0,0,0,0,0,1,0,0,0
20210916,13.51,11.15,11.038,7.746,253.372,224.088,219.12,162.306,0,0,0,0,0,0,0,0,0,1,0,0,0
20210917,13.83,11.102,11.398,8.028,261.2,223.738,222.47,164.604,0,0,0,0,0,0,0,0,0,1,0,0,0
20210918,12.54,9.008,10.364,6.962,188.33,162.096,126.496,107.912,0,0,0,0,0,0,0,0,0,1,0,0,0
20210919,10.596,7.336,8.89,6.402,137.17,120.192,89.204,78.766,1,0,0,0,0,0,0,0,0,1,0,0,0
20210920,9.514,6.532,8.55,6.322,110.048,90.704,69.1,64.026,0,0,0,0,0,0,0,0,0,1,0,0,0
20210921,7.432,5.268,6.538,4.628,85.67,58.758,49.03,52.804,0,0,0,0,0,0,0,0,0,1,0,0,0
20210922,10.58,7.758,10.414,6.324,130.392,86.312,84.268,71.546,0,0,0,0,0,0,0,0,0,1,0,0,0
20210923,13.218,10.958,11.342,7.596,230.506,187.654,194.338,150.768,0,0,0,0,0,0,0,0,0,1,0,0,0
20210924,13.664,11.068,11.148,7.942,250.51,201.434,212.418,159.898,0,0,0,0,0,0,0,0,0,1,0,0,0
20210925,13.542,9.788,11.39,7.826,197.026,149.638,135.692,110.504,0,0,0,0,0,0,0,0,0,1,0,0,0
20210926,13.616,9.248,11.944,7.276,150.846,110.132,99.044,79.25,1,0,0,0,0,0,0,0,0,1,0,0,0
20210927,11.354,9.72,9.308,6.6,238.514,202.906,211.466,159.35,0,0,0,0,0,0,0,0,0,1,0,0,0
20210928,7.302,7.084,5.798,4.574,240.832,200.778,212.76,160.206,0,0,0,0,0,0,0,0,0,1,0,0,0
20210929,5.252,4.564,4.494,3.202,234.176,188.04,207.222,153.4,0,0,0,0,0,0,0,0,0,1,0,0,0
20210930,13.082,11.298,10.772,7.464,248.192,207.46,215.172,162.338,0,0,0,0,0,0,0,0,0,1,0,0,0
20211001,12.176,10.488,10.164,7.252,262.092,213.838,224.162,164.52,0,0,0,0,0,0,0,0,0,0,1,0,0
20211002,13.204,9.494,11.63,7.362,208.464,158.604,146.218,116.198,0,0,0,0,0,0,0,0,0,0,1,0,0
20211003,13.926,8.944,11.87,7.136,167.94,119.694,112.726,86.56,1,0,0,0,0,0,0,0,0,0,1,0,0
20211004,7.594,5.814,5.756,4.29,163.122,134.332,115.086,97.52,0,0,0,0,0,0,0,0,0,0,1,0,0
20211005,10.248,8.41,8.228,6.432,241.338,202.586,213.634,160.946,0,0,0,0,0,0,0,0,0,0,1,0,0
20211006,7.41,5.912,5.316,4.002,243.184,195.36,212.73,158.3,0,0,0,0,0,0,0,0,0,0,1,0,0
20211007,10.308,8.638,8.07,6.33,244.212,203.646,214.622,160.32,0,0,0,0,0,0,0,0,0,0,1,0,0
20211008,6.074,5.58,5.146,3.676,255.456,208.812,220.142,163.17,0,0,0,0,0,0,0,0,0,0,1,0,0
20211009,11.336,7.942,10.142,6.788,200.042,156.232,138.85,107.286,0,0,0,0,0,0,0,0,0,0,1,0,0
20211010,3.48,2.682,2.844,2.09,143.474,107.436,96.616,77.446,1,0,0,0,0,0,0,0,0,0,1,0,0
20211011,11.192,8.218,10.058,6.38,182.778,147.964,123.54,104.41,0,0,0,0,0,0,0,0,0,0,1,0,0
20211012,11.64,9.666,9.9,7.044,248.384,208.764,217.21,163.248,0,0,0,0,0,0,0,0,0,0,1,0,0
20211013,12.562,10.522,10.528,7.538,256.266,211.64,223.356,164.796,0,0,0,0,0,0,0,0,0,0,1,0,0
20211014,12.85,10.668,10.588,7.926,252.256,212.022,220.554,163.13,0,0,0,0,0,0,0,0,0,0,1,0,0
20211015,11.29,9.474,9.022,6.872,260.29,215.08,225.004,165.52,0,0,0,0,0,0,0,0,0,0,1,0,0
20211016,7.82,6.428,5.672,5.092,208.986,166.044,150.378,121.044,0,0,0,0,0,0,0,0,0,0,1,0,0
20211017,6.438,5.36,5.07,4.038,148.98,116.5,102.234,82.936,1,0,0,0,0,0,0,0,0,0,1,0,0
20211018,7.526,6.642,6.574,4.628,240.23,203.378,211.942,159.112,0,0,0,0,0,0,0,0,0,0,1,0,0
20211019,8.604,7.852,7.564,5.576,246.284,205.03,215.528,161.66,0,0,0,0,0,0,0,0,0,0,1,0,0
20211020,9.734,8.754,8.328,6.212,254.354,214.084,224.448,167.568,0,0,0,0,0,0,0,0,0,0,1,0,0
20211021,10.014,8.864,8.352,6.21,253.238,214.096,223.938,166.24,0,0,0,0,0,0,0,0,0,0,1,0,0
20211022,11.18,9.138,8.796,6.53,265.876,222.832,231.838,170.004,0,0,0,0,0,0,0,0,0,0,1,0,0
20211023,10.384,7.322,8.388,5.912,222.178,173.422,160.902,123.694,0,0,0,0,0,0,0,0,0,0,1,0,0
20211024,9.84,6.806,7.938,5.266,163.906,126.88,111.91,86.74,1,0,0,0,0,0,0,0,0,0,1,0,0
20211025,10.66,8.548,8.792,6.22,251.012,216.158,221.078,167.586,0,0,0,0,0,0,0,0,0,0,1,0,0
20211026,11.468,9.44,9.322,6.864,258.992,218.574,226.684,169.794,0,0,0,0,0,0,0,0,0,0,1,0,0
20211027,11.236,9.492,9.206,6.506,263.298,218.866,231.542,168.166,0,0,0,0,0,0,0,0,0,0,1,0,0
20211028,11.618,9.684,9.458,6.792,262.718,219.332,230.21,168.016,0,0,0,0,0,0,0,0,0,0,1,0,0
20211029,11.844,9.604,9.466,6.734,276.426,226.23,238.244,170.076,0,0,0,0,0,0,0,0,0,0,1,0,0
20211030,10.536,7.766,8.63,6.268,230.836,174.614,169.422,126.132,0,0,0,0,0,0,0,0,0,0,1,0,0
20211031,8.61,6.486,7.942,5.206,176.816,131.096,124.518,91.952,1,0,0,0,0,0,0,0,0,0,1,0,0
20211101,10.632,9.248,9.08,6.354,253.758,216.198,224.18,166.68,0,0,0,0,0,0,0,0,0,0,0,1,0
20211102,11.508,9.898,9.804,7.076,260.026,218.54,232.142,169.21,0,0,0,0,0,0,0,0,0,0,0,1,0
20211103,11.33,9.942,9.726,6.89,266.088,220.804,235.096,170.146,0,0,0,0,0,0,0,0,0,0,0,1,0
20211104,11.29,9.596,9.412,6.57,264.106,219.278,235.11,170.232,0,0,0,0,0,0,0,0,0,0,0,1,0
20211105,11.95,9.91,9.834,6.696,279.806,230.054,246.104,174.736,0,0,0,0,0,0,0,0,0,0,0,1,0
20211106,11.27,8.254,9.206,6.438,233.434,182.744,177.964,129.634,0,0,0,0,0,0,0,0,0,0,0,1,0
20211107,10.56,7.628,9.008,5.934,176.838,136.704,133.87,93.49,1,0,0,0,0,0,0,0,0,0,0,1,0
20211108,1.796,1.958,1.216,1.54,240.576,195.198,213.708,157.966,0,0,0,0,0,0,0,0,0,0,0,1,0
20211109,3.904,3.654,2.766,2.756,252.958,207.22,225.764,164.248,0,0,0,0,0,0,0,0,0,0,0,1,0
20211110,7.078,6.594,5.61,4.61,265.316,217.192,237.014,172.168,0,0,0,0,0,0,0,0,0,0,0,1,0
20211111,8.1,7.1,6.498,5.004,269.686,221.912,238.086,172.516,0,0,0,0,0,0,0,0,0,0,0,1,0
20211112,8.068,7.024,6.676,5.056,274.85,226.984,242.214,175.096,0,0,0,0,0,0,0,0,0,0,0,1,0
20211113,7.962,6.212,6.74,4.898,223.09,183.912,165.152,124.764,0,0,0,0,0,0,0,0,0,0,0,1,0
20211114,8.412,6.496,6.85,4.802,167.324,130.23,116.468,89.754,1,0,0,0,0,0,0,0,0,0,0,1,0
20211115,9.348,8.186,7.818,5.55,254.402,214.048,222.4,167.202,0,0,0,0,0,0,0,0,0,0,0,1,0
20211116,9.772,8.266,7.834,5.728,261.932,216.45,231.478,171.606,0,0,0,0,0,0,0,0,0,0,0,1,0
20211117,9.51,8.166,7.586,5.622,266.32,219.978,238.344,172.002,0,0,0,0,0,0,0,0,0,0,0,1,0
20211118,9.598,7.828,7.85,5.428,262.574,215.052,230.824,168.968,0,0,0,0,0,0,0,0,0,0,0,1,0
20211119,10.072,8.288,8.346,5.936,278.492,227.824,242.358,173.852,0,0,0,0,0,0,0,0,0,0,0,1,0
20211120,8.238,6.54,6.042,4.914,238.342,175.376,166.528,127.678,0,0,0,0,0,0,0,0,0,0,0,1,0
20211121,6.226,5.12,4.728,3.912,160.422,127.988,117.532,87.706,1,0,0,0,0,0,0,0,0,0,0,1,0
20211122,6.234,5.7,5.058,3.75,254.376,211.274,223.678,168.076,0,0,0,0,0,0,0,0,0,0,0,1,0
20211123,6.186,5.7,4.918,3.784,259.322,209.178,230.24,169.298,0,0,0,0,0,0,0,0,0,0,0,1,0
20211124,7.268,6.636,6.166,4.444,263.458,213.104,233.068,170.598,0,0,0,0,0,0,0,0,0,0,0,1,0
20211125,7.666,6.834,6.7,4.69,266.82,220.832,233.966,171.988,0,0,0,0,0,0,0,0,0,0,0,1,0
20211126,7.408,6.27,6.242,4.472,274.59,225.73,240.224,174.884,0,0,0,0,0,0,0,0,0,0,0,1,0
20211127,6.572,5.17,5.182,3.982,220.448,172.86,163.56,123.462,0,0,0,0,0,0,0,0,0,0,0,1,0
20211128,6.248,5.1,4.806,3.736,165.324,129.172,117.74,87.994,1,0,0,0,0,0,0,0,0,0,0,1,0
20211129,8.454,7.214,6.676,4.972,255.652,213.18,223.938,167.294,0,0,0,0,0,0,0,0,0,0,0,1,0
20211130,2.648,2.326,1.784,1.506,246.246,193.338,219.764,162.428,0,0,0,0,0,0,0,0,0,0,0,1,0
20211201,5.412,4.854,4.224,3.252,258.44,206.602,229.744,168.23,0,0,0,0,0,0,0,0,0,0,0,0,1
20211202,6.152,4.94,4.85,3.268,256.782,209.806,228.114,166.488,0,0,0,0,0,0,0,0,0,0,0,0,1
20211203,6.342,5.55,4.888,3.632,268.718,219.506,239.25,171.426,0,0,0,0,0,0,0,0,0,0,0,0,1
20211204,5.46,4.492,3.786,3.462,205.69,163.128,152.104,118.566,0,0,0,0,0,0,0,0,0,0,0,0,1
20211205,5.494,4.478,4.098,3.536,149.786,121.35,109.45,85.04,1,0,0,0,0,0,0,0,0,0,0,0,1
20211206,7.536,6.586,6.37,4.1,246.898,205.066,218.106,165.424,0,0,0,0,0,0,0,0,0,0,0,0,1
20211207,7.892,7.09,6.594,4.536,253.084,208.646,222.658,167.588,0,0,0,0,0,0,0,0,0,0,0,0,1
20211208,7.932,7.01,6.516,4.768,253.37,208.734,223.864,165.85,0,0,0,0,0,0,0,0,0,0,0,0,1
20211209,8.086,6.898,6.75,4.53,252.686,208.016,222.306,164.242,0,0,0,0,0,0,0,0,0,0,0,0,1
20211210,6.766,5.5,5.426,3.65,259.118,211.234,228.396,165.876,0,0,0,0,0,0,0,0,0,0,0,0,1
20211211,6.562,5.094,4.922,4.006,199.056,158.358,144.562,116.608,0,0,0,0,0,0,0,0,0,0,0,0,1
20211212,4.37,3.454,3.168,2.63,146.352,116.912,104.552,80.926,1,0,0,0,0,0,0,0,0,0,0,0,1
20211213,5.814,5.174,4.41,3.17,238.812,194.15,207.972,157.88,0,0,0,0,0,0,0,0,0,0,0,0,1
20211214,5.034,4.564,4.036,2.926,246.174,201.718,217.732,163.116,0,0,0,0,0,0,0,0,0,0,0,0,1
20211215,5.994,4.932,5.016,3.382,251.85,203.59,225.534,164.622,0,0,0,0,0,0,0,0,0,0,0,0,1
20211216,7.146,6.286,5.894,4.094,253.974,207.302,226.156,163.96,0,0,0,0,0,0,0,0,0,0,0,0,1
20211217,4.468,3.74,3.518,2.36,261.326,207.57,231.758,164.214,0,0,0,0,0,0,0,0,0,0,0,0,1
20211218,2.316,1.79,1.64,1.56,197.632,147.762,147.928,109.364,0,0,0,0,0,0,0,0,0,0,0,0,1
20211219,1.77,1.682,1.306,1.212,151.068,114.452,110.312,81.32,1,0,0,0,0,0,0,0,0,0,0,0,1
20211220,5.364,4.868,4.824,3.132,247.318,207.32,222.514,161.68,0,0,0,0,0,0,0,0,0,0,0,0,1
20211221,6.468,5.618,5.328,3.636,257.61,210.912,229.576,165.124,0,0,0,0,0,0,0,0,0,0,0,0,1
20211222,6.436,5.612,5.634,3.742,264.174,213.894,234.426,164.582,0,0,0,0,0,0,0,0,0,0,0,0,1
20211223,6.668,5.69,5.812,3.898,265.948,216.09,234.644,164.316,0,0,0,0,0,0,0,0,0,0,0,0,1
20211224,5.02,4.028,3.99,3.092,272.398,221.23,237.126,163.788,0,0,0,0,0,0,0,0,0,0,0,0,1
